Year,Watershed,Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea,ElevB,AnalysisCode
2006,1,16,2,FAGR,2,1360,6376,22.9,5,63.41,8.03,1.00,625.00,0.00,H,
2006,1,16,2,FAGR,2,1361,6377,12.0,0,57.78,14.47,1.00,625.00,0.00,H,
2006,1,16,2,FAGR,2,1362,6378,30.7,0,463.67,100.98,1.00,625.00,0.00,H,
2006,1,16,2,ACSA,1,1363,6379,20.2,0,242.90,50.02,1.00,625.00,0.00,H,
2006,1,16,2,ACSA,1,1364,6380,21.6,4,212.09,14.10,1.00,625.00,0.00,H,
2006,1,16,2,FAGR,2,1365,6381,29.3,0,420.48,92.22,1.00,625.00,0.00,H,
2006,1,16,2,FAGR,2,1366,6382,11.9,0,56.67,14.20,1.00,625.00,0.00,H,
2006,1,16,2,FAGR,2,1367,6383,30.8,0,466.82,101.62,1.00,625.00,0.00,H,
2006,1,16,2,PIRU,10,1368,6384,32.9,0,340.63,113.08,1.00,625.00,0.00,H,
2006,1,16,2,PIRU,10,1369,6385,37.8,0,449.66,147.65,1.00,625.00,0.00,H,
2006,1,16,2,FAGR,2,1370,0,3.3,5,0.79,0.12,1.00,0.00,75.90,H,
2006,1,16,2,FAGR,2,1371,0,9.6,0,34.32,8.86,1.00,0.00,75.90,H,
2006,1,16,2,FAGR,2,1372,0,3.6,0,3.39,0.99,1.00,0.00,75.90,H,
2006,1,16,2,FAGR,2,1373,0,8.5,0,25.77,6.77,1.00,0.00,75.90,H,
2006,1,16,2,FAGR,2,1374,0,2.8,0,1.89,0.56,1.00,0.00,75.90,H,
2006,1,16,2,FAGR,2,1375,0,4.7,0,6.34,1.79,1.00,0.00,75.90,H,
2006,1,16,2,FAGR,2,1376,0,3.6,0,3.39,0.99,1.00,0.00,75.90,H,
2006,1,16,2,FAGR,2,1377,0,6.6,0,14.17,3.85,1.00,0.00,75.90,H,
2006,1,16,2,FAGR,2,1378,0,6.0,0,11.30,3.11,1.00,0.00,75.90,H,
2006,1,16,2,PIRU,10,1379,0,5.7,0,8.31,3.01,1.00,0.00,75.90,H,
2006,1,17,2,FAGR,2,1380,5680,12.6,0,64.70,16.08,1.00,625.00,0.00,H,
2006,1,17,2,BEAL,3,1381,5681,20.1,4,148.43,10.89,1.00,625.00,0.00,H,
2006,1,17,2,BEAL,3,1382,5682,49.4,0,1971.29,372.50,1.00,625.00,0.00,H,I
2006,1,17,2,ACSP,5,1383,5683,10.1,0,35.13,7.09,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1384,5684,26.9,0,350.95,77.97,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1385,5685,41.3,0,849.41,176.89,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1386,5686,12.8,0,67.09,16.64,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1387,5687,19.2,0,168.41,39.36,1.00,625.00,0.00,H,
2006,1,17,2,BEAL,3,1388,5688,10.0,3,32.44,7.32,1.00,625.00,0.00,H,
2006,1,17,2,BEAL,3,1389,5689,11.8,5,12.61,1.61,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1390,5690,31.1,0,476.35,103.54,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1391,5691,16.0,0,111.82,26.85,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1392,5692,21.9,0,225.14,51.59,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1393,5693,21.5,0,216.23,49.69,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1394,5694,29.3,5,139.74,16.06,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1395,5695,24.0,3,378.47,73.39,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1396,5696,25.3,0,307.84,69.03,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1397,5697,29.9,0,661.37,118.00,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1398,5698,29.5,0,426.54,93.45,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1399,5699,26.8,5,114.90,13.26,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1400,5700,24.4,5,93.25,10.81,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1401,5701,18.9,4,154.23,10.44,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1402,5702,11.0,0,47.19,11.96,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1403,5703,27.8,0,376.35,83.20,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1404,5704,11.0,0,47.19,11.96,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1405,5705,31.0,0,724.27,127.38,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1406,5706,10.5,0,42.34,10.80,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1407,5707,14.5,0,102.43,23.36,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1408,5708,15.5,5,32.68,3.88,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1409,5709,10.8,0,45.22,11.49,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1410,5710,11.4,0,51.29,12.93,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1411,5711,23.5,4,258.75,16.99,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1412,6386,18.3,0,151.31,35.62,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1413,6387,12.7,0,65.89,16.36,1.00,625.00,0.00,H,
2006,1,17,2,BEPA,11,1414,6388,30.1,4,371.75,27.22,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1415,6389,22.3,0,234.23,53.53,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1416,6390,29.1,0,414.47,91.00,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1417,6391,25.3,3,433.07,82.37,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1418,6392,10.2,0,39.56,10.13,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1419,6393,13.7,0,78.46,19.27,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1420,6394,12.2,0,60.04,14.99,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1421,6395,17.6,0,138.65,32.83,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1422,6396,43.0,5,314.14,35.45,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1423,6397,14.5,0,89.37,21.77,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1424,6398,19.1,5,43.14,5.53,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1425,6399,26.7,0,345.42,76.83,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1426,6400,10.4,0,41.40,10.58,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1427,6989,10.6,0,43.28,11.03,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1428,6990,19.3,5,54.65,6.41,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1429,6991,18.4,0,153.17,36.03,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1430,6992,18.0,0,145.82,34.41,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1431,6993,22.5,0,238.83,54.51,1.00,625.00,0.00,H,
2006,1,17,2,BEAL,3,1432,6994,42.4,4,881.94,64.29,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1433,6995,15.0,0,96.56,23.41,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1434,6996,26.7,0,345.42,76.83,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1435,6997,10.8,0,45.22,11.49,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1436,6998,14.2,0,85.19,20.82,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1437,6999,15.1,0,113.90,25.68,1.00,625.00,0.00,H,
2006,1,17,2,ACSA,1,1438,7000,33.2,5,182.96,20.90,1.00,625.00,0.00,H,
2006,1,17,2,FAGR,2,1439,0,5.6,0,9.60,2.66,1.00,0.00,75.90,H,
2006,1,17,2,FAGR,2,1440,0,3.0,0,2.21,0.66,1.00,0.00,75.90,H,
2006,1,17,2,FAGR,2,1441,0,4.7,0,6.34,1.79,1.00,0.00,75.90,H,
2006,1,17,2,FAGR,2,1442,0,2.2,0,1.08,0.33,1.00,0.00,75.90,H,
2006,1,17,2,FAGR,2,1443,0,5.2,0,8.05,2.25,1.00,0.00,75.90,H,
2006,1,17,2,FAGR,2,1444,0,4.1,0,4.59,1.32,1.00,0.00,75.90,H,
2006,1,17,2,BEAL,3,1445,0,6.7,5,2.84,0.35,1.00,0.00,75.90,H,
2006,1,18,3,FAGR,2,1446,878,16.6,0,121.54,29.03,1.00,625.00,0.00,H,
2006,1,18,3,BEAL,3,1447,879,11.5,5,11.79,1.51,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1448,880,18.2,3,149.47,35.21,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1449,881,16.6,3,121.54,29.03,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1450,882,10.9,0,46.20,11.72,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1451,883,23.7,0,267.39,60.55,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1452,884,18.5,5,49.54,5.82,1.00,625.00,0.00,H,
2006,1,18,3,BEPA,11,1453,885,10.7,4,30.32,2.22,1.00,625.00,0.00,H,
2006,1,18,3,BEPA,11,1454,886,15.1,4,72.48,5.32,1.00,625.00,0.00,H,
2006,1,18,3,BEPA,11,1455,887,16.4,4,88.89,6.52,1.00,625.00,0.00,H,
2006,1,18,3,BEAL,3,1456,888,12.9,0,64.64,14.36,1.00,625.00,0.00,H,
2006,1,18,3,BEPA,11,1457,889,20.3,4,149.10,10.94,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1458,890,30.9,0,718.42,126.51,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1459,891,12.5,0,63.51,15.81,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1460,892,29.6,0,644.78,115.49,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1461,893,22.2,0,309.86,61.78,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1462,894,20.6,0,196.82,45.52,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1463,895,18.3,0,188.03,39.99,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1464,896,19.5,5,55.97,6.56,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1465,897,21.7,0,292.21,58.72,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1466,898,14.7,0,106.17,24.12,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1467,899,14.3,0,86.57,21.13,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1468,900,14.8,0,108.08,24.51,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1469,901,15.8,0,128.23,28.53,1.00,625.00,0.00,H,
2006,1,18,3,BEPA,11,1470,902,30.3,4,377.33,27.62,1.00,625.00,0.00,H,
2006,1,18,3,BEPA,11,1471,903,22.4,4,188.31,13.81,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1472,905,20.9,0,265.24,54.00,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1473,906,27.3,4,268.44,19.47,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1474,907,15.8,0,108.68,26.14,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1475,908,16.0,0,111.82,26.85,1.00,625.00,0.00,H,
2006,1,18,3,BEPA,11,1476,909,24.7,4,236.63,17.35,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1477,910,20.7,0,198.93,45.97,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1478,911,22.4,0,317.09,63.02,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1479,912,22.2,0,309.86,61.78,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1480,913,22.2,5,59.40,7.54,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1481,914,14.9,0,95.10,23.07,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1482,916,13.6,0,77.15,18.97,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1483,917,11.9,5,17.31,2.08,1.00,625.00,0.00,H,
2006,1,18,3,BEPA,11,1484,918,19.5,5,44.47,5.82,1.00,625.00,0.00,H,
2006,1,18,3,BEPA,11,1485,919,29.0,4,341.80,25.03,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1486,920,27.4,0,530.42,97.90,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1487,921,23.6,0,264.95,60.04,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1488,922,18.6,0,156.91,36.85,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1489,923,28.0,0,560.34,102.57,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1490,924,17.8,0,142.21,33.61,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1491,925,25.4,0,310.46,69.58,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1492,926,12.7,0,65.89,16.36,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1493,927,20.2,0,188.48,43.72,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1494,928,11.9,0,60.98,14.66,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1495,929,31.1,4,494.28,31.10,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1496,930,21.3,0,278.53,56.34,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1497,932,23.3,0,257.70,58.51,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1498,933,12.5,0,69.40,16.47,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1499,7955,23.8,0,370.45,72.05,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1500,7974,19.3,0,215.86,45.13,1.00,625.00,0.00,H,
2006,1,18,3,ACSA,1,1501,7975,12.6,3,70.86,16.79,1.00,625.00,0.00,H,
2006,1,18,3,FAGR,2,1502,0,4.6,0,6.03,1.71,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1503,0,7.9,0,21.68,5.75,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1504,0,4.9,0,7.00,1.97,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1505,0,3.2,0,2.57,0.76,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1506,0,3.6,0,3.39,0.99,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1507,0,8.2,0,23.68,6.25,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1508,0,2.4,0,1.32,0.40,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1509,0,2.9,0,2.05,0.61,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1510,0,7.1,0,16.84,4.53,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1511,0,3.7,0,3.61,1.05,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1512,0,2.2,0,1.08,0.33,1.00,0.00,74.40,H,
2006,1,18,3,FAGR,2,1513,0,3.6,0,3.39,0.99,1.00,0.00,74.40,H,
2006,1,18,3,ACPE,6,1514,0,3.4,0,2.08,0.96,1.00,0.00,74.40,H,
2006,1,19,3,FAGR,2,1515,5946,16.5,0,119.89,28.66,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1516,5947,29.9,5,146.04,16.76,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1517,5948,18.8,0,160.70,37.68,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1518,5949,17.1,4,121.14,8.30,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1519,5950,13.1,0,70.78,17.50,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1520,5951,14.9,5,25.11,3.28,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1521,5952,10.7,0,44.24,11.26,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1522,5953,12.4,0,62.34,15.53,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1523,5954,13.3,0,73.29,18.08,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1524,5955,11.8,5,14.91,1.98,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1525,5956,22.0,0,302.73,60.55,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1526,5957,15.2,3,99.52,24.08,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1527,5958,16.8,0,124.87,29.77,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1528,5959,16.2,0,115.02,27.57,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1529,5960,15.1,0,113.90,25.68,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1530,5961,14.9,0,110.00,24.90,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1531,5962,20.0,5,59.34,6.95,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1532,5963,18.5,5,49.54,5.82,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1533,5964,28.3,0,390.81,86.17,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1534,5965,13.8,5,21.18,2.78,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1535,5966,11.6,0,53.41,13.43,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1536,5967,14.7,4,70.72,5.44,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1537,5968,16.0,0,111.82,26.85,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1538,5969,13.6,0,77.15,18.97,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1539,5970,24.4,0,284.76,64.20,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1540,5971,20.9,0,265.24,54.00,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1541,5972,20.0,0,184.38,42.83,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1542,5973,19.8,0,180.32,41.95,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1543,5974,17.0,0,128.25,30.52,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1544,5975,24.4,0,284.76,64.20,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1545,5976,24.6,0,289.81,65.26,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1546,5977,11.5,0,55.74,13.51,1.00,625.00,0.00,H,
2006,1,19,3,BEPA,11,1547,5978,23.9,4,219.19,16.07,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1548,5979,13.9,0,81.12,19.88,1.00,625.00,0.00,H,
2006,1,19,3,BEPA,11,1549,5980,16.7,4,92.94,6.82,1.00,625.00,0.00,H,
2006,1,19,3,BEPA,11,1550,5981,21.4,4,169.05,12.40,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1551,5982,11.0,0,47.19,11.96,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1552,5983,18.7,0,158.80,37.26,1.00,625.00,0.00,H,
2006,1,19,3,BEPA,11,1553,5984,19.6,4,137.08,10.06,1.00,625.00,0.00,H,
2006,1,19,3,BEPA,11,1554,5985,12.2,5,14.19,1.82,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1555,5986,11.8,0,59.64,14.37,1.00,625.00,0.00,H,
2006,1,19,3,BEPA,11,1556,5987,12.1,4,41.53,3.04,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1557,5988,20.5,0,194.72,45.07,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1558,5989,15.5,5,32.68,3.88,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1559,5990,26.9,5,115.85,13.37,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1560,5991,31.4,0,485.97,105.48,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1561,5992,19.0,0,164.53,38.51,1.00,625.00,0.00,H,
2006,1,19,3,BEAL,3,1562,5993,15.0,0,96.91,21.28,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1563,5994,10.4,0,41.40,10.58,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1564,5995,14.1,0,83.82,20.50,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1565,5996,32.7,0,827.93,142.50,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1566,5997,14.2,0,85.19,20.82,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1567,5998,17.6,0,138.65,32.83,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1568,5999,23.0,0,250.54,56.99,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1569,6000,21.3,5,68.57,8.00,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1570,6001,13.3,0,73.29,18.08,1.00,625.00,0.00,H,
2006,1,19,3,BEAL,3,1571,6002,10.5,0,37.03,8.34,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1572,6003,29.3,0,628.43,113.02,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1573,6004,10.1,0,38.66,9.92,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1574,6005,42.6,4,996.32,59.40,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1575,6006,17.3,0,133.40,31.66,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1576,6007,32.2,0,796.63,137.97,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1577,6008,11.0,0,47.19,11.96,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1578,6009,10.5,0,43.88,10.87,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1579,6010,20.8,5,64.94,7.59,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1580,6011,22.8,0,245.83,55.99,1.00,625.00,0.00,H,
2006,1,19,3,FAGR,2,1581,6012,10.9,0,46.20,11.72,1.00,625.00,0.00,H,
2006,1,19,3,BEAL,3,1582,7966,19.3,0,190.04,40.75,1.00,625.00,0.00,H,I
2006,1,19,3,ACSA,1,1583,7982,15.1,0,113.90,25.68,1.00,625.00,0.00,H,
2006,1,19,3,ACSA,1,1584,0,6.3,0,11.48,3.14,1.00,0.00,75.00,H,
2006,1,19,3,FAGR,2,1585,0,3.1,0,2.39,0.71,1.00,0.00,75.00,H,
2006,1,19,3,FAGR,2,1586,0,2.4,0,1.32,0.40,1.00,0.00,75.00,H,
2006,1,19,3,FAGR,2,1587,0,3.3,0,2.76,0.81,1.00,0.00,75.00,H,
2006,1,19,3,FAGR,2,1588,0,3.1,0,2.39,0.71,1.00,0.00,75.00,H,
2006,1,19,3,FAGR,2,1589,0,4.4,0,5.43,1.55,1.00,0.00,75.00,H,
2006,1,19,3,FAGR,2,1590,0,4.1,0,4.59,1.32,1.00,0.00,75.00,H,
2006,1,19,3,FAGR,2,1591,0,6.2,0,12.22,3.34,1.00,0.00,75.00,H,
2006,1,19,3,FAGR,2,1592,0,2.2,0,1.08,0.33,1.00,0.00,75.00,H,
2006,1,20,3,ACSA,1,1593,6506,17.4,5,42.93,5.06,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1594,6507,19.9,0,182.34,42.39,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1595,6508,10.2,0,39.56,10.13,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1596,6509,10.9,0,46.20,11.72,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1597,6510,11.1,0,48.20,12.20,1.00,625.00,0.00,H,
2006,1,20,3,BEAL,3,1598,6511,19.7,0,199.45,42.69,1.00,625.00,0.00,H,
2006,1,20,3,ACSA,1,1599,6512,20.0,5,59.34,6.95,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1600,6513,15.0,0,96.56,23.41,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1601,6514,11.9,0,56.67,14.20,1.00,625.00,0.00,H,
2006,1,20,3,ACSA,1,1602,6515,18.5,5,49.54,5.82,1.00,625.00,0.00,H,
2006,1,20,3,ACSA,1,1603,6516,12.0,0,62.34,14.95,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1604,6517,23.0,0,250.54,56.99,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1605,6518,10.5,0,42.34,10.80,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1606,6519,19.0,0,164.53,38.51,1.00,625.00,0.00,H,
2006,1,20,3,BEAL,3,1607,6520,17.6,0,148.25,32.09,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1608,6521,16.2,3,115.02,27.57,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1609,6522,26.0,0,326.38,72.89,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1610,6523,29.1,3,414.47,91.00,1.00,625.00,0.00,H,
2006,1,20,3,ACSA,1,1611,6524,18.5,5,49.54,5.82,1.00,625.00,0.00,H,
2006,1,20,3,ACSA,1,1612,6525,24.0,0,378.47,73.39,1.00,625.00,0.00,H,
2006,1,20,3,ACSA,1,1613,6526,10.8,3,47.25,11.63,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1614,6527,30.5,3,457.38,99.71,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1615,6528,31.8,0,498.92,108.08,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1616,6529,25.8,5,81.23,10.20,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1617,6530,13.9,0,81.12,19.88,1.00,625.00,0.00,H,
2006,1,20,3,BEAL,3,1618,6531,11.3,0,45.19,10.13,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1619,6532,10.1,0,38.66,9.92,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1620,6533,21.8,0,222.90,51.11,1.00,625.00,0.00,H,
2006,1,20,3,ACSA,1,1621,6534,32.5,5,174.81,19.99,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1622,6535,18.4,0,153.17,36.03,1.00,625.00,0.00,H,
2006,1,20,3,BEAL,3,1623,6536,19.2,0,186.45,40.01,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1624,6537,18.4,0,153.17,36.03,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1625,6538,26.2,0,331.77,74.00,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1626,6539,10.1,0,38.66,9.92,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1627,6540,23.4,0,260.11,59.02,1.00,625.00,0.00,H,
2006,1,20,3,BEPA,11,1628,6541,20.6,5,50.60,6.64,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1629,6542,26.7,0,345.42,76.83,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1630,6543,22.9,0,248.18,56.49,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1631,6544,22.9,0,248.18,56.49,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1632,6545,26.1,0,329.07,73.44,1.00,625.00,0.00,H,
2006,1,20,3,FAGR,2,1633,6546,11.1,0,48.20,12.20,1.00,625.00,0.00,H,
